,yad_no,view_cnt,count_train_log,count_train_label,count_test_log,total_room_cnt,wid_cd,ken_cd,lrg_cd,sml_cd,rate1,rate2,train_last_count,bus_le
11615,11616,1.0,2.0,1.0,2.0,15.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,9751fc2d1e749a57cf8d741e7ae20692,71c56a5555b1d3ccfcae9043c40e9575,0.9166666666666666,1.0,2,ビジネス
11616,11617,1.2,8.0,5.0,7.0,38.0,d86102dd9c232bade9a97dccad40df48,b4d2fb4e51ea7bca80eb1270aa474a54,29b680542fd3969fea768bfba1d0b50a,d0e540434c631a859eaa5ddf711bd3ff,0.8333333333333334,0.9444444444444444,7,ビジネスミドル
11617,11618,1.2,12.0,10.0,12.0,62.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,230a892f40289e7e792aefa543c93326,1ff395b8e51454d0de1e0497700a2145,0.9090909090909091,1.0,10,ビジネスミドル
11618,11619,0.0,2.0,0.0,1.0,8.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,07626423add73e64eff69437c48486b8,cfa544986037fa81ce47bcc5b0c47426,0.8333333333333334,0.9166666666666666,2,0
11619,11620,1.25,4.0,4.0,0.0,9.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,20e6de0ff047fb8fdc56a245c28a695b,089280faaf7c8ad508191a12dad31103,1.0,0.7142857142857143,3,ビジネスミドル
11620,11621,1.4074074074074074,36.0,27.0,28.0,83.0,f0112abf369fb03cdc5f5309300913da,fec19ba0016c012f3a06360cfff6da32,9cb0bdd21ca9dbfe240a8878fba58c40,6fb3715b1607e0b40ae04e7fd193f674,0.8043478260869565,0.8260869565217391,22,観光ミドル
11621,11622,1.6142857142857143,100.0,70.0,37.0,313.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d3ee2b151edf76a1afe1993bee2e6614,92a9f7b7a985edaa933c35a095b268f2,0.7272727272727273,0.42727272727272725,64,観光
11622,11623,1.3333333333333333,6.0,3.0,8.0,14.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,029040f3b547320696bc845ac2418c0b,93c4520208aef920f9df8e42af835cfc,0.8125,1.125,5,観光ミドル
11623,11624,1.0,0.0,1.0,3.0,,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,dac434451fe9bd50068191f41fe792e3,bb35c7ff4f5ba0294f2add38ed3522b9,1.1,1.3,0,ビジネス
11624,11625,0.0,2.0,0.0,0.0,149.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,52c9ea83f2cfe92be54cb6bc961edf21,8bcb19738ed91018e399e139aca4d54b,0.8333333333333334,0.8333333333333334,2,0
11625,11626,1.36,36.0,25.0,21.0,21.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,7390a430bc5044d172125c19a26cbc03,1962f61682002ce8f6015e009237e90e,0.7608695652173914,0.6739130434782609,24,観光ミドル
11626,11627,0.0,1.0,0.0,0.0,37.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,47a6f5d9f477a0af178fbba06731150b,1c2e7aacf950d7016554793c4d08d352,0.9090909090909091,0.9090909090909091,1,0
11627,11628,0.0,2.0,0.0,6.0,13.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,0ac9eca3cfc740b2b6d2441959fb6e0b,7e7258596b169dc16822aaca298c376e,0.8333333333333334,1.3333333333333333,2,0
11628,11629,1.0,10.0,4.0,2.0,17.0,d86102dd9c232bade9a97dccad40df48,7d76599bd27ff9e7823b2b1323ca763e,389b9a19b140a8ea2d5f026ccc513936,3a735b62b01bb71936d912ac61d02ee3,0.7,0.6,10,ビジネス
11629,11630,1.3333333333333333,4.0,3.0,8.0,40.0,d86102dd9c232bade9a97dccad40df48,acb04522bdbc0582bf16a6a97567cc27,feec42701d96dc569e9d3adb311f136c,a9c016a6cb0d21ee0afd40bdcd3ea8a5,0.9285714285714286,1.2857142857142858,3,観光ミドル
11630,11631,1.0,5.0,1.0,0.0,,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,989ce3ae2fc5f1649bd10e05917a27f8,113b5b1e6efedb95c2270d9e822ff636,0.7333333333333333,0.6666666666666666,5,ビジネス
11631,11632,1.0,2.0,1.0,0.0,50.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,3fd29b5b85ec72afe78bbebe284bdc8f,c04803648826aacfd0c78d65e86e963a,0.9166666666666666,0.8333333333333334,2,ビジネス
11632,11633,1.0909090909090908,15.0,11.0,11.0,36.0,d86102dd9c232bade9a97dccad40df48,7d76599bd27ff9e7823b2b1323ca763e,c5fe8848b6ab39b040cdb3668aea9433,b3eab50ccf6ffb51c37d36ee384abfbf,0.84,0.84,14,ビジネスミドル
11633,11634,1.5714285714285714,87.0,49.0,64.0,215.0,43875109d1dab93592812c50d18270a7,3b09a7ce9934c00fd266f9cf246308d1,c0e203c17b3a418d089e96aac011d1a1,a5a49a911ded94700d282a1d4ff3a373,0.6082474226804123,0.7628865979381443,54,観光
11634,11635,1.0,5.0,2.0,0.0,,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,44b107b6abde894a07d16821c9ec1273,fef70e5dd9cd8dd52fddd098de540d34,0.8,0.6666666666666666,4,ビジネス
11635,11636,1.4,116.0,80.0,26.0,126.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,6c209dfbf525d9b834261ac3c34a5d13,57ddb260797b048b6f2f392276aebc71,0.7142857142857143,0.2857142857142857,79,観光ミドル
11636,11637,0.0,1.0,0.0,0.0,,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,b94b1624f29aceb6511babed280db4d7,9dff180c5e5089dfb26be591000b90f1,0.9090909090909091,0.9090909090909091,1,0
11637,11638,1.1666666666666667,19.0,6.0,26.0,64.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,44b107b6abde894a07d16821c9ec1273,fef70e5dd9cd8dd52fddd098de540d34,0.5517241379310345,1.2413793103448276,18,ビジネスミドル
11638,11639,1.0,18.0,5.0,3.0,61.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d3ee2b151edf76a1afe1993bee2e6614,92a9f7b7a985edaa933c35a095b268f2,0.5357142857142857,0.4642857142857143,18,ビジネス
11639,11640,1.449438202247191,96.0,89.0,13.0,232.0,321b69d5eec98fe6253e26b86058e6a9,0745a2107686fcb724892ce52f19d02e,5f6ef5263d833db9eb585c0b685e6817,749baed21736073c6b7b624cc76932ea,0.9339622641509434,0.2169811320754717,56,観光ミドル
11640,11641,1.2727272727272727,13.0,11.0,8.0,15.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,221c8bc5d8b92a33441e4e37fb24ab2b,da401bb4ed8c31c8eb2025a6b0063d30,0.9130434782608695,0.782608695652174,10,ビジネスミドル
11641,11642,0.0,16.0,0.0,1.0,,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,810a15fb99b13cded44cc30ccf6f61a8,bacd9adfafe9ef2ab4aad55e6d99f09c,0.38461538461538464,0.4230769230769231,16,0
11642,11643,1.0,3.0,1.0,4.0,100.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,06cdfa18559e54e94da2d9524c0d8e86,5e52f51baa60e36618f46a225cf961e5,0.8461538461538461,1.0769230769230769,3,ビジネス
11643,11644,0.0,1.0,0.0,0.0,27.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,8286039883ef9ed9079a6e48c1463e8d,90a34785b0654fabbea6c52d74718e20,0.9090909090909091,0.9090909090909091,1,0
11644,11645,1.0,2.0,1.0,0.0,7.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,af68096896d865327a0b553c66288489,fe9ba779a1ac0f73e05f28b85de92ca2,0.9166666666666666,0.8333333333333334,2,ビジネス
11645,11646,1.0,2.0,1.0,10.0,150.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,1949c8b055b9d70b4ac16eb7b046b236,81b1e44c7d4f01dd2c02fe98c31ce6b8,0.9166666666666666,1.6666666666666667,2,ビジネス
11646,11647,1.4406779661016949,88.0,59.0,0.0,93.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,41e20110b38f12685f99925bdc7001f8,0aa9c9e83b16667e2351d689f04992c2,0.7040816326530612,0.10204081632653061,62,観光ミドル
11647,11648,1.25,13.0,4.0,13.0,35.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,fdf7c422972a5846f9cdbf7a8393bdc1,0d3eda185bb0c12492169ab0859e0b4a,0.6086956521739131,1.0,12,ビジネスミドル
11648,11649,0.0,4.0,0.0,14.0,55.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,6d2a4869edc798c507684035bb015bfe,e4eb631462db5093a396b89a268d8b29,0.7142857142857143,1.7142857142857142,4,0
11649,11650,0.0,1.0,0.0,3.0,5.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,fe7738640d82144ab4bfce90deae811c,ff58da40c29fc831e53cc0255b99d262,0.9090909090909091,1.1818181818181819,1,0
11650,11651,1.2333333333333334,26.0,30.0,71.0,95.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,3db7301525fb3bc026edf7846eae7827,b8a4aaa1954614dee2ed2422b6b670bd,1.1111111111111112,2.25,20,ビジネスミドル
11651,11652,1.1428571428571428,8.0,7.0,11.0,,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,4743dbe9e9bfb95b0868958e954b7f6a,1ac28985550f1e909166ee0933db8f68,0.9444444444444444,1.1666666666666667,7,ビジネスミドル
11652,11653,1.2173913043478262,27.0,23.0,40.0,74.0,f0112abf369fb03cdc5f5309300913da,fec19ba0016c012f3a06360cfff6da32,9cb0bdd21ca9dbfe240a8878fba58c40,4e1d384ad60758db28f12dc7b704cb27,0.8918918918918919,1.3513513513513513,22,ビジネスミドル
11653,11654,0.0,4.0,0.0,0.0,239.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,7cf2b4f31fb20747f89e58981e6d9fc1,0.7142857142857143,0.7142857142857143,4,0
11654,11655,1.25,6.0,4.0,5.0,11.0,43875109d1dab93592812c50d18270a7,75617bb07a2785a948ab1958909211f1,6d99b27a34445e288d72865bb705143d,08a0f7f92e29232d1d3bef9e0038c615,0.875,0.9375,5,ビジネスミドル
11655,11656,1.5333333333333334,14.0,15.0,7.0,10.0,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,e6437021039c8c9d53878499d7275467,7540c65a0df814abaa8bf14c5e21b371,1.0416666666666667,0.7083333333333334,7,観光
11656,11657,1.3333333333333333,29.0,18.0,7.0,43.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,1397d4a7ab2bd0738874d42510691f79,7ce05ab9f605392cfc6ed039a61adf25,0.717948717948718,0.4358974358974359,23,観光ミドル
11657,11658,1.127659574468085,44.0,47.0,24.0,150.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,a9009f29bc3252f9049062fa3b22db89,9dedfc2a42ed1586905b59c1e84d513d,1.0555555555555556,0.6296296296296297,38,ビジネスミドル
11658,11659,1.1818181818181819,25.0,11.0,9.0,44.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,2e35ef11a402c4687ced0fde49e628ea,1e011cd809001193eb57ad8fcec3b67d,0.6,0.5428571428571428,22,ビジネスミドル
11659,11660,1.5,87.0,40.0,25.0,259.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,8748b5a626046fff72bcd5747c6d908e,8a3f01bdf9eb39e9ce6f4780590a51cd,0.5154639175257731,0.36082474226804123,55,観光
11660,11661,0.0,2.0,0.0,1.0,22.0,e9316013ee1b03f4525fe361c46ce9c5,84efa50e52f9b471c95bfc3b21b854ad,a1370d90ed3b80ee41311bbbab46aec9,d72674f02c5340d90f245e3177727650,0.8333333333333334,0.9166666666666666,2,0
11661,11662,1.3714285714285714,62.0,35.0,41.0,73.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,6c209dfbf525d9b834261ac3c34a5d13,57ddb260797b048b6f2f392276aebc71,0.625,0.7083333333333334,45,観光ミドル
11662,11663,0.0,1.0,0.0,0.0,23.0,3300cf6f774b7c6a5807110f244cbc21,7bc5fba93082f02f1cc37b7fa264d291,ef46c8e4376792c46afd687724f35497,106a24de78565ecced8a11bfeceb99a8,0.9090909090909091,0.9090909090909091,1,0
11663,11664,1.4285714285714286,145.0,35.0,57.0,1053.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,7763c74e2efa67a522125d9d3d7dde25,a0549a1384a56d5424439c07d0239850,0.2903225806451613,0.432258064516129,116,観光ミドル
11664,11665,1.1,16.0,20.0,12.0,,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,7cf2b4f31fb20747f89e58981e6d9fc1,1.1538461538461537,0.8461538461538461,14,ビジネスミドル
11665,11666,1.0,10.0,6.0,4.0,23.0,d86102dd9c232bade9a97dccad40df48,acb04522bdbc0582bf16a6a97567cc27,57b6663bea1ed3527b11e80be82d5235,a5e1136fd4ebaa1dd055df0a44841538,0.8,0.7,10,ビジネス
11666,11667,1.2857142857142858,24.0,14.0,11.0,74.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,0dbb24594ba15fad6625d9cfa2f198a4,7d4cba769884ac2128d99a707776b42b,0.7058823529411765,0.6176470588235294,20,ビジネスミドル
11667,11668,1.2,4.0,5.0,1.0,12.0,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,476823f74b7633688ba7c828ad2c6bf2,61aa3f2a2e935a269764a01471a9d426,1.0714285714285714,0.7857142857142857,3,ビジネスミドル
11668,11669,1.0,0.0,2.0,12.0,25.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,5b1499dd1a709e37096d7d65d1208f66,572047925810f3e34b4e028512809c88,1.2,2.2,0,ビジネス
11669,11670,1.125,7.0,8.0,7.0,23.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,45cb322de1107c39b0f30a1c0d8cfbf1,3651b2d3f6cb47fb14d2d39425ff4272,1.0588235294117647,1.0,6,ビジネスミドル
11670,11671,1.2857142857142858,20.0,21.0,42.0,156.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,8748b5a626046fff72bcd5747c6d908e,8a3f01bdf9eb39e9ce6f4780590a51cd,1.0333333333333334,1.7333333333333334,15,ビジネスミドル
11671,11672,1.0,6.0,7.0,10.0,97.0,321b69d5eec98fe6253e26b86058e6a9,a2b54b288d51bb19085ed1d99c428397,f227ad5a9f2ade0b8c3c9d676b693ec4,36f9efba9310d065d4589bc3b73b487a,1.0625,1.25,6,ビジネス
11672,11673,1.0,1.0,1.0,5.0,26.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,4743dbe9e9bfb95b0868958e954b7f6a,1ac28985550f1e909166ee0933db8f68,1.0,1.3636363636363635,1,ビジネス
11673,11674,0.0,1.0,0.0,4.0,,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,ca6f66ef80cb6607b676993291fe2afc,7a8f68d963a8352ecdaaf4090458f580,0.9090909090909091,1.2727272727272727,1,0
11674,11675,0.0,3.0,0.0,5.0,54.0,e9316013ee1b03f4525fe361c46ce9c5,a83f1272a366ddf7ae1dd11e62ea94f1,2fc44cee9cd19d8fead6d8abc2357959,dd29b77739e8d8570cfb2d487528b297,0.7692307692307693,1.1538461538461537,3,0
11675,11676,2.1666666666666665,15.0,6.0,21.0,81.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,ae9222bd7a657c580fd4f13b80aca0ed,477c6878777ceb6f8e97203a6b44cb2e,0.64,1.24,8,観光
11676,11677,1.125,6.0,8.0,0.0,120.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,9ab5718fd88c6e5f9fec37a51827d428,7aff71bb47acb796d425c5ed5e6dfb3f,1.125,0.625,5,ビジネスミドル
11677,11678,0.0,1.0,0.0,0.0,15.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,0a2df87481535eb1918553c82d47f493,fa672d3370e4e61cf26281451fc71d17,0.9090909090909091,0.9090909090909091,1,0
11678,11679,1.1428571428571428,11.0,7.0,2.0,16.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,728d0185a651e4e5612cfe131f5a2ca7,cd52c09fbb0b7fac56d63f01d8b865d2,0.8095238095238095,0.5714285714285714,10,ビジネスミドル
11679,11680,0.0,4.0,0.0,3.0,11.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,cc95bcabf2c915e61cd810a1b87f50cf,dded0c1d6918a5c80dd57e765f47f106,0.7142857142857143,0.9285714285714286,4,0
11680,11681,0.0,1.0,0.0,0.0,6.0,43875109d1dab93592812c50d18270a7,7d3db9a7acad537c322f85f7cef0beda,d291cb0efc1dac15d2dd1b9a3a6c10e3,2df67a9182e1805e4fca214292d1166c,0.9090909090909091,0.9090909090909091,1,0
11681,11682,1.6491228070175439,89.0,57.0,64.0,261.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,1949c8b055b9d70b4ac16eb7b046b236,18de7ad118a65e8f3e8d4404008c1f0c,0.6767676767676768,0.7474747474747475,51,観光
11682,11683,1.6216216216216217,115.0,74.0,61.0,70.0,e9316013ee1b03f4525fe361c46ce9c5,a83f1272a366ddf7ae1dd11e62ea94f1,2fc44cee9cd19d8fead6d8abc2357959,dd29b77739e8d8570cfb2d487528b297,0.672,0.568,68,観光
11683,11684,1.25,10.0,4.0,15.0,19.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,63083678169dddaf76ddb92c6c6fdf65,33bfe292401fc7f99b8b9831a71f61ee,0.7,1.25,9,ビジネスミドル
11684,11685,0.0,1.0,0.0,2.0,102.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,fc160f9e0b2f64c60d9b1131033de620,b20c7bd8854e556be308bbe9b39431f0,0.9090909090909091,1.0909090909090908,1,0
11685,11686,1.0,8.0,2.0,2.0,2.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,449c52ef581d5f9ef311189469a0520e,677a32689cd1ad74e867f1fbe43a3e1c,0.6666666666666666,0.6666666666666666,7,ビジネス
11686,11687,0.0,1.0,0.0,0.0,7.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,513cb243cc9cd6d643dbb881cb2b8640,a730990582124b6ffa374dc90d0c4494,0.9090909090909091,0.9090909090909091,1,0
11687,11688,1.6666666666666667,12.0,6.0,11.0,9.0,f0112abf369fb03cdc5f5309300913da,470fa9ac04f80c7e13db398668e124bf,5786d54c0848ca4e56e476f35004a3c8,74376dd9f0b2bb1c2e32e10ba05f858c,0.7272727272727273,0.9545454545454546,7,観光
11688,11689,1.2564102564102564,61.0,39.0,27.0,91.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,b31fe5b353c0258f2da3a3bb8e2ce9fc,2d18a3cbadda36a6b4fa12bdf3feaac4,0.6901408450704225,0.5211267605633803,50,ビジネスミドル
11689,11690,1.5,16.0,10.0,14.0,45.0,46e33861f921c3e38b81998fbf283f01,83522288daa2f3a0010f79df27c38ea5,848dd393c353d8d0e63080af42d99e49,95eac355ee029b439925bf7098836706,0.7692307692307693,0.9230769230769231,11,観光
11690,11691,1.0,2.0,3.0,2.0,7.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,3db7301525fb3bc026edf7846eae7827,b8a4aaa1954614dee2ed2422b6b670bd,1.0833333333333333,1.0,2,ビジネス
11691,11692,1.776470588235294,115.0,85.0,50.0,362.0,c312e07b7a5d456d53a5b00910a336e1,3acaaea4dab8892b5c9832f1b32f9448,5ee1b4053694332966bf860ed73628fb,723591060b52c330e2bd8818376213af,0.76,0.48,53,観光
11692,11693,1.1666666666666667,11.0,12.0,4.0,139.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d91d5d5ccafec0ee0ec2941caac895ce,ef8e39a2c0aa1681677f33c0b145629e,1.0476190476190477,0.6666666666666666,9,ビジネスミドル
11693,11694,1.1428571428571428,23.0,21.0,6.0,231.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,d5033a3a12e84a627c5714e0e7118c80,673a92cb6db3ae1bc7c57c8d9c8748a7,0.9393939393939394,0.48484848484848486,20,ビジネスミドル
11694,11695,1.125,23.0,8.0,2.0,12.0,f0112abf369fb03cdc5f5309300913da,bd054cc265d68a400ccb976ac69c6463,5b1499dd1a709e37096d7d65d1208f66,572047925810f3e34b4e028512809c88,0.5454545454545454,0.36363636363636365,22,ビジネスミドル
11695,11696,1.0,3.0,5.0,2.0,,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,61aae17ef4b58e1594a977785ff8de63,a5b5a4008c0496d687df8aa0641d3409,1.1538461538461537,0.9230769230769231,3,ビジネス
11696,11697,1.2222222222222223,7.0,9.0,3.0,12.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,2e35ef11a402c4687ced0fde49e628ea,1e011cd809001193eb57ad8fcec3b67d,1.1176470588235294,0.7647058823529411,5,ビジネスミドル
11697,11698,1.72,39.0,25.0,36.0,241.0,c312e07b7a5d456d53a5b00910a336e1,3acaaea4dab8892b5c9832f1b32f9448,d0cf9573b546eec1fe8b724fa268ed83,6169ad7903fa78fddb7bb226d1e14d2c,0.7142857142857143,0.9387755102040817,21,観光
11698,11699,1.7638888888888888,120.0,72.0,10.0,307.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,8748b5a626046fff72bcd5747c6d908e,8a3f01bdf9eb39e9ce6f4780590a51cd,0.6307692307692307,0.15384615384615385,66,観光
11699,11700,1.3076923076923077,28.0,26.0,27.0,151.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,b7bc640833cc20ea0589896701863a85,637c7ce61d38387ab09b58ca335f22ba,0.9473684210526315,0.9736842105263158,20,観光ミドル
11700,11701,1.2857142857142858,11.0,7.0,7.0,85.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,0154defaec6c10404d20ecd556b6bd10,266553ce07591506eaa9d4ea45d3940a,0.8095238095238095,0.8095238095238095,8,ビジネスミドル
11701,11702,0.0,1.0,0.0,0.0,7.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,d5033a3a12e84a627c5714e0e7118c80,673a92cb6db3ae1bc7c57c8d9c8748a7,0.9090909090909091,0.9090909090909091,1,0
11702,11703,1.0,2.0,1.0,5.0,48.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,fe7738640d82144ab4bfce90deae811c,ff58da40c29fc831e53cc0255b99d262,0.9166666666666666,1.25,2,ビジネス
11703,11704,1.3,36.0,30.0,3.0,30.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,810a15fb99b13cded44cc30ccf6f61a8,5640dd2cb3b5fac32f1241f0fd75cc5a,0.8695652173913043,0.2826086956521739,27,観光ミドル
11704,11705,1.435897435897436,74.0,39.0,54.0,130.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,b9c5be10de6118c31fd92d58575ff0c7,bb5a43cfd329c8cc725a8abf2651f537,0.5833333333333334,0.7619047619047619,48,観光ミドル
11705,11706,0.0,2.0,0.0,2.0,37.0,dc414a17890cfc17d011d5038b88ca93,31a0f630d36db568ab23c9c1cd80d1c1,0cb21ac869edfcf05ff381269c8df8af,4362d7316de7ea5c33bedcd4eb9f059d,0.8333333333333334,1.0,2,0
11706,11707,1.5333333333333334,25.0,15.0,14.0,140.0,d86102dd9c232bade9a97dccad40df48,acb04522bdbc0582bf16a6a97567cc27,2fc4aaf5b6878e1a8d25ebcee394cf58,caf378e15220b7ec01000b72cfc836eb,0.7142857142857143,0.6857142857142857,16,観光
11707,11708,0.0,6.0,0.0,0.0,50.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,da273b9909edbb8cdb40305868de155c,3bbbdcf440d120d989045e59ab9f368a,0.625,0.625,6,0
11708,11709,1.0,3.0,5.0,4.0,15.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,3db7301525fb3bc026edf7846eae7827,b8a4aaa1954614dee2ed2422b6b670bd,1.1538461538461537,1.0769230769230769,3,ビジネス
11709,11710,1.0,11.0,9.0,34.0,181.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,9ccc341413e935a914a1ded367b8f80e,0.9047619047619048,2.0952380952380953,11,ビジネス
11710,11711,1.2903225806451613,36.0,31.0,15.0,,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,ed62e66a5031c23c78bd03ccf9f3ef70,d3d1cf557f10fadb1fbc0b429bf14578,0.8913043478260869,0.5434782608695652,25,観光ミドル
11711,11712,1.4736842105263157,21.0,19.0,24.0,36.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,985387113a5ef05e4e4c1f4720b3624c,168562f6e4aff482fc88c4ed2aae1a73,0.9354838709677419,1.096774193548387,16,観光
11712,11713,1.7777777777777777,45.0,18.0,14.0,70.0,46e33861f921c3e38b81998fbf283f01,83522288daa2f3a0010f79df27c38ea5,0ded95208aa971e5ced9b81f6f97fd5b,01eeec17159ea4c98a60455cb2e237d8,0.509090909090909,0.43636363636363634,30,観光
11713,11714,1.826086956521739,29.0,23.0,13.0,36.0,43875109d1dab93592812c50d18270a7,3b09a7ce9934c00fd266f9cf246308d1,2f9e541c8c5b4e1e0b40e7812b31a081,2067c6fd3ac1f0b1fe8eae79131613d3,0.8461538461538461,0.5897435897435898,14,観光
11714,11715,1.798780487804878,291.0,164.0,95.0,830.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,3a6cd37aa9e38fd96d9dafc2615643d0,f2fcbd8e62872147efde0acef474e1f2,0.5780730897009967,0.3488372093023256,158,観光
